Name,ID,Category,Network,Nation,Institution,GLAT,GLON,Start,End,Notes,Data Link,Source,Instrument id (kinst),Altitude (km),Principal Investigator,PI Email,AACGMLON,AACGMLAT,OPERATOR-NUM,OP2,OP3,Unnamed: 10,Unnamed: 11,Record ID#,Official Name,Operator (additional),Seasonality,Status,Year Established,Antarctic Region,Latitude (DDM),Longitude (DDM),Elevation (meters),Elevation Datum,Peak Population,Power Supply Types,Photo URL,Webcam URL,Date Modified,Hemisphere,PLAT,PLON
Deadhorse,DED,Magnetometers,INTERMAGNET,,,70.36,211.21,,,,,SuperMAG,,,,,-101.79,70.57,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,-62.03273541665144,163.67026424299715
King Edward Point,KEP,Magnetometers,INTERMAGNET,,,-54.28,323.51,,,,,SuperMAG,,,,,25.0,-44.07,2.0,BGS,,,,,,,,,,,,,,,,,,,,S,-54.28,-36.49000000000001
Chengdu,CDP,Magnetometers,INTERMAGNET,,,31.0,256.3,,,,,SuperMAG,,,,,-37.26,40.09,1.0,,,,,,,,,,,,,,,,,,,,,N,-46.75746797427003,-119.3437384438035
Dome Concordia,DMC,Magnetometers,INTERMAGNET,,,-75.25,235.83,,,,,SuperMAG,,,,,-15.83,-65.18,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,-75.25,-124.16999999999999
Lonjsko Polje,LON,Magnetometers,INTERMAGNET,,,45.41,16.66,,,,,SuperMAG,,,,,90.92,40.72,1.0,,,,,,,,,,,,,,,,,,,,,N,-31.2643284750976,23.32851002871048
Saint Petersburg,SPG,Magnetometers,INTERMAGNET,,,60.54,29.72,,,,,SuperMAG,,,,,106.51,56.62,1.0,,,,,,,,,,,,,,,,,,,,,N,-51.48056120403049,53.594634454568215
Thule Air Base,TAB,Magnetometers,DTUSpace,,,76.54,291.18,,,,,SuperMAG,,,,,28.31,84.53,1.0,,,,,,,,,,,,,,,,,,,,,N,-81.68412363734505,122.95046831963471
Roemoe,ROE,Magnetometers,DTUSpace,,,55.17,8.55,,,,,SuperMAG,,,,,86.8,51.83,2.0,TROMSOE,,,,,,,,,,,,,,,,,,,,N,-47.649712182349624,27.74101984150448
Qaanag,THL,Magnetometers,DTUSpace,,,77.47,290.77,,,,,SuperMAG,,,,,30.94,85.35,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-80.80473996001665,122.78936121066927
Savissivik,SVS,Magnetometers,DTUSpace,,,76.02,294.9,,,,,SuperMAG,,,,,34.33,83.61,1.0,,,,,,,,,,,,,,,,,,,,,N,-82.33109212935405,116.49866396781673
Kullorsuaq,KUV,Magnetometers,DTUSpace,,,74.57,302.82,,,,,SuperMAG,,,,,43.51,81.2,1.0,,,,,,,,,,,,,,,,,,,,,N,-83.37348419230153,96.20611698688514
Upernavik,UPN,Magnetometers,DTUSpace,,,72.78,303.85,,,,,SuperMAG,,,,,41.35,79.45,1.0,,,,,,,,,,,,,,,,,,,,,N,-84.60972664420346,82.73813894833775
Uummannaq,UMQ,Magnetometers,DTUSpace,,,70.68,307.87,,,,,SuperMAG,,,,,43.52,76.84,1.0,,,,,,,,,,,,,,,,,,,,,N,-84.49342291834844,53.15524519580129
Godhavn,GDH,Magnetometers,DTUSpace,,,69.25,306.47,,,,,SuperMAG,,,,,40.09,75.73,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-85.02294453760105,37.96062315095741
Attu,ATU,Magnetometers,DTUSpace,,,67.93,306.43,,,,,SuperMAG,,,,,38.76,74.47,1.0,,,,,,,,,,,,,,,,,,,,,N,-84.69112488417701,22.507428445723267
Kangerlussuaq,STF,Magnetometers,DTUSpace,,,67.02,309.28,,,,,SuperMAG,,,,,41.46,73.06,1.0,,,,,,,,,,,,,,,,,,,,,N,-83.06329169938914,16.06086268938444
Maniitsoq,SKT,Magnetometers,DTUSpace,,,65.42,307.1,,,,,SuperMAG,,,,,37.63,71.89,1.0,,,,,,,,,,,,,,,,,,,,,N,-82.84010654956838,1.6555954968835878
Nuuk,GHB,Magnetometers,DTUSpace,,,64.17,308.27,,,,,SuperMAG,,,,,38.22,70.43,1.0,,,,,,,,,,,,,,,,,,,,,N,-81.26565506377476,-3.3864168874461984
Paamiut,FHB,Magnetometers,DTUSpace,,,62.0,310.32,,,,,SuperMAG,,,,,39.35,67.82,1.0,,,,,,,,,,,,,,,,,,,,,N,-78.18147023388933,-8.438406845459356
Narssarssuaq,NAQ,Magnetometers,DTUSpace,,,61.16,314.56,,,,,SuperMAG,,,,,43.54,66.08,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-75.32598801869023,-4.934586390015515
Nord,NRD,Magnetometers,DTUSpace,,,81.6,343.33,,,,,SuperMAG,,,,,104.81,81.11,1.0,,,,,,,,,,,,,,,,,,,,,N,-73.84571393855359,93.48615694848856
Danmarkshavn,DMH,Magnetometers,DTUSpace,,,76.77,341.37,,,,,SuperMAG,,,,,86.17,77.3,1.0,,,,,,,,,,,,,,,,,,,,,N,-74.98392920759456,74.57772349347569
Daneborg,DNB,Magnetometers,DTUSpace,,,74.3,339.78,,,,,SuperMAG,,,,,79.74,75.15,1.0,,,,,,,,,,,,,,,,,,,,,N,-75.15973036796214,63.85699049778944
Ittoqqortoormiit,SCO,Magnetometers,DTUSpace,,,70.48,338.03,,,,,SuperMAG,,,,,72.73,71.56,1.0,,,,,,,,,,,,,,,,,,,,,N,-74.35585268196489,46.79862265519378
Tasiilaq,AMK,Magnetometers,DTUSpace,,,65.6,322.37,,,,,SuperMAG,,,,,54.24,69.15,1.0,,,,,,,,,,,,,,,,,,,,,N,-76.64458647960028,18.298744007941455
Magic1 north,MCN,Magnetometers,DTUSpace,,,73.93,322.38,,,,,SuperMAG,,,,,64.54,77.42,1.0,,,,,,,,,,,,,,,,,,,,,N,-79.73812589118944,66.0419002300398
Magic1 east,MCE,Magnetometers,DTUSpace,,,72.4,326.1,,,,,SuperMAG,,,,,65.25,75.35,1.0,,,,,,,,,,,,,,,,,,,,,N,-78.72104466320177,55.51425376849906
Magic1 west,MCW,Magnetometers,DTUSpace,,,72.0,317.41,,,,,SuperMAG,,,,,56.25,76.43,1.0,,,,,,,,,,,,,,,,,,,,,N,-81.35036690199082,56.10798736276482
Magic2 GISP,MCG,Magnetometers,DTUSpace,,,72.6,321.65,,,,,SuperMAG,,,,,61.44,76.28,1.0,,,,,,,,,,,,,,,,,,,,,N,-80.05879663513716,58.08338189485214
Magic2 Raven,MCR,Magnetometers,DTUSpace,,,66.48,313.71,,,,,SuperMAG,,,,,46.07,71.69,1.0,,,,,,,,,,,,,,,,,,,,,N,-80.88690307266106,16.100001455411807
Tristan de Cunha,TDC,Magnetometers,DTUSpace,,,-37.1,347.69,,,,,SuperMAG,,,,,48.53,-39.13,4.0,INTERMAGNET,TROMSOE,GFZ,,,,,,,,,,,,,,,,,,S,-37.1,-12.310000000000002
Summit,SUM,Magnetometers,DTUSpace,,,72.3,321.7,,,,,SuperMAG,,,,,61.0,75.99,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,-80.04249995860232,56.12882316702154
Faroe Island,HOV,Magnetometers,DTUSpace,,,61.5,353.2,,,,,SuperMAG,,,,,77.47,59.91,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,-60.70077620920767,27.401480689177145
Gillam,GIM,Magnetometers,CARISMA,,,56.38,265.36,,,,,SuperMAG,,,,,-28.33,66.78,3.0,THEMIS,CANOPUS,,,,,,,,,,,,,,,,,,,N,-72.68334372189287,-133.5919177715712
Taloyoak,TAL,Magnetometers,CARISMA,,,69.54,266.45,,,,,SuperMAG,,,,,-31.56,78.95,1.0,,,,,,,,,,,,,,,,,,,,,N,-79.12425486585984,-178.60855634093028
Contwoyto Lake,CNL,Magnetometers,CARISMA,,,65.75,248.75,,,,,SuperMAG,,,,,-57.69,73.18,1.0,,,,,,,,,,,,,,,,,,,,,N,-71.19846091940715,-172.10097744725687
Dawson City,DAW,Magnetometers,CARISMA,,,64.05,220.89,,,,,SuperMAG,,,,,-87.68,66.14,1.0,,,,,,,,,,,,,,,,,,,,,N,-60.352529196063664,177.1240850396291
Eskimo Point,EKP,Magnetometers,CARISMA,,,61.11,265.95,,,,,SuperMAG,,,,,-28.47,71.27,2.0,CANOPUS,,,,,,,,,,,,,,,,,,,,N,-76.00767883449234,-144.72539625557974
Fort Churchill,FCC,Magnetometers,CARISMA,,,58.76,265.91,,,,,SuperMAG,,,,,-27.94,69.08,4.0,CANOPUS,INTERMAGNET,CANMOS,,,,,,,,,,,,,,,,,,N,-74.54682057383496,-138.22411768931534
Fort McMurray,FMC,Magnetometers,CARISMA,,,56.66,248.79,,,,,SuperMAG,,,,,-52.44,64.53,2.0,BGS,,,,,,,,,,,,,,,,,,,,N,-65.74210937339714,-153.58468554688716
Fort Simpson,FSP,Magnetometers,CARISMA,,,61.76,238.77,,,,,SuperMAG,,,,,-67.48,67.51,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,-65.07696008704333,-169.6112121636295
Fort Smith,SMI,Magnetometers,CARISMA,,,60.03,248.07,,,,,SuperMAG,,,,,-54.9,67.67,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,-67.70953263378081,-160.06390131391493
Island Lake,ISL,Magnetometers,CARISMA,,,53.86,265.34,,,,,SuperMAG,,,,,-27.93,64.37,2.0,CANOPUS,,,,,,,,,,,,,,,,,,,,N,-70.80136656247517,-128.85124287646389
Pinawa,PIN,Magnetometers,CARISMA,,,50.2,263.96,,,,,SuperMAG,,,,,-29.49,60.67,3.0,THEMIS,CANOPUS,,,,,,,,,,,,,,,,,,,N,-67.3282795068418,-125.52965599707693
Rabbit Lake,RAL,Magnetometers,CARISMA,,,58.22,256.32,,,,,SuperMAG,,,,,-42.61,67.38,1.0,,,,,,,,,,,,,,,,,,,,,N,-70.06649897805069,-149.02627255387463
Rankine Inlet,RAN,Magnetometers,CARISMA,,,62.82,267.89,,,,,SuperMAG,,,,,-25.67,73.0,3.0,THEMIS,CANOPUS,,,,,,,,,,,,,,,,,,,N,-77.75104476122978,-147.93126366009346
Nordkapp,NOR,Magnetometers,TROMSOE,,,71.09,25.79,,,,,SuperMAG,,,,,109.43,67.7,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-62.296074102290326,68.32928294391475
New Aalesund,NAL,Magnetometers,TROMSOE,,,78.92,11.95,,,,,SuperMAG,,,,,111.27,76.25,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-69.48249000612603,83.40483836497482
Longyearbyen,LYR,Magnetometers,TROMSOE,,,78.2,15.83,,,,,SuperMAG,,,,,112.12,75.31,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-68.56822910700286,81.94904988844777
Jan Mayen,JAN,Magnetometers,TROMSOE,,,70.9,351.3,,,,,SuperMAG,,,,,83.5,70.22,1.0,,,,,,,,,,,,,,,,,,,,,N,-70.59079590915154,52.66947342110008
Hopen Island,HOP,Magnetometers,TROMSOE,,,76.51,25.01,,,,,SuperMAG,,,,,115.24,73.13,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-66.1524273733773,79.8595669429333
Bear Island,BJN,Magnetometers,TROMSOE,,,74.5,19.2,,,,,SuperMAG,,,,,108.24,71.5,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-66.03345484202839,73.03956807122562
Soeroeya,SOR,Magnetometers,TROMSOE,,,70.54,22.22,,,,,SuperMAG,,,,,106.21,67.3,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-62.60309565913036,65.44627054922243
Tromso,TRO,Magnetometers,TROMSOE,,,69.66,18.94,,,,,SuperMAG,,,,,102.95,66.55,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-62.61072530951895,61.93587583511448
Andenes,AND,Magnetometers,TROMSOE,,,69.3,16.03,,,,,SuperMAG,,,,,100.42,66.34,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-62.978033465513306,59.630615531004146
Jaeckvik,JCK,Magnetometers,TROMSOE,,,66.4,16.98,,,,,SuperMAG,,,,,99.02,63.22,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-60.172112030095214,54.17869965658652
Doenna,DON,Magnetometers,TROMSOE,,,66.11,12.5,,,,,SuperMAG,,,,,95.33,63.17,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-60.95056570735277,50.76509362261965
Roervik,RVK,Magnetometers,TROMSOE,,,64.94,10.99,,,,,SuperMAG,,,,,93.4,62.02,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-60.135645386575355,47.34645099719931
Dombas,DOB,Magnetometers,TROMSOE,,,62.07,9.11,,,,,SuperMAG,,,,,90.28,59.08,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-57.34454941691365,40.24486198137604
Solund,SOL,Magnetometers,TROMSOE,,,61.08,4.84,,,,,SuperMAG,,,,,86.39,58.34,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-57.084042307234846,35.08807492021466
Karmoey ,KAR,Magnetometers,TROMSOE,,,59.21,5.24,,,,,SuperMAG,,,,,85.79,56.32,2.0,IMAGE,,,,,,,,,,,,,,,,,,,,N,-54.417980206958354,31.823026217865927
Hornsund,HRN,Magnetometers,IMAGE,,,77.0,15.6,,,,,SuperMAG,,,,,109.62,74.19,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-68.08354740100877,78.50556873767712
Alta,ALT,Magnetometers,IMAGE,,,69.86,22.96,,,,,SuperMAG,,,,,106.2,66.56,1.0,,,,,,,,,,,,,,,,,,,,,N,-61.89663298601767,64.45475716999566
Kevo,KEV,Magnetometers,IMAGE,,,69.76,27.01,,,,,SuperMAG,,,,,109.27,66.28,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-60.971963238529895,66.4129577835011
Masi,MAS,Magnetometers,IMAGE,,,69.46,23.7,,,,,SuperMAG,,,,,106.46,66.11,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-61.40787982103119,64.0651579918527
Kilpisjarvi,KIL,Magnetometers,IMAGE,,,69.06,20.77,,,,,SuperMAG,,,,,103.87,65.83,3.0,EMMA,SAMNET,,,,,,,,,,,,,,,,,,,N,-61.70471180215037,61.6853351295142
Kautokeino,KAU,Magnetometers,IMAGE,,,69.02,23.05,,,,,SuperMAG,,,,,105.61,65.68,1.0,,,,,,,,,,,,,,,,,,,,,N,-61.175108087822395,62.860310784119704
Ivalo,IVA,Magnetometers,IMAGE,,,68.56,27.29,,,,,SuperMAG,,,,,108.61,65.03,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-59.89145786023908,64.39240342681832
Abisko,ABK,Magnetometers,IMAGE,,,68.35,18.82,,,,,SuperMAG,,,,,101.82,65.18,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-61.53058476859689,59.169122755824
Leknes,LEK,Magnetometers,IMAGE,,,68.13,13.54,,,,,SuperMAG,,,,,97.58,65.25,1.0,,,,,,,,,,,,,,,,,,,,,N,-62.57058613435531,55.711549860998026
Muonio,MUO,Magnetometers,IMAGE,,,68.02,23.53,,,,,SuperMAG,,,,,105.26,64.61,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-60.20256311324609,61.241132110140335
Lovozero,LOZ,Magnetometers,IMAGE,,,67.97,35.02,,,,,SuperMAG,,,,,114.46,64.19,2.0,AARI,,,,,,,,,,,,,,,,,,,,N,-57.87130877298949,67.9315324987594
Kiruna,KIR,Magnetometers,IMAGE,,,67.84,20.42,,,,,SuperMAG,,,,,102.69,64.56,1.0,,,,,,,,,,,,,,,,,,,,,N,-60.72130232361745,59.08104690897488
Sodankyla,SOD,Magnetometers,IMAGE,,,67.37,26.63,,,,,SuperMAG,,,,,107.29,63.81,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-58.9665727593424,61.91986877708158
Pello,PEL,Magnetometers,IMAGE,,,66.9,24.08,,,,,SuperMAG,,,,,104.95,63.42,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-59.068927605801505,59.536656840326714
Lycksele,LYC,Magnetometers,IMAGE,,,64.61,18.75,,,,,SuperMAG,,,,,99.33,61.23,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-57.99700263713507,51.950636368283334
Oulujarvi,OUJ,Magnetometers,IMAGE,,,64.52,27.23,,,,,SuperMAG,,,,,106.15,60.82,2.0,SAMNET,,,,,,,,,,,,,,,,,,,,N,-56.124941868716554,57.6010754812297
Hankasalmi,HAN,Magnetometers,IMAGE,,,62.25,26.6,,,,,SuperMAG,,,,,104.56,58.46,3.0,EMMA,SAMNET,,,,,,,,,,,,,,,,,,,N,-53.90072904972602,53.655345105756645
Nurmijarvi,NUR,Magnetometers,IMAGE,,,60.5,24.65,,,,,SuperMAG,,,,,102.2,56.7,4.0,EMMA,SAMNET,INTERMAGNET,,,,,,,,,,,,,,,,,,N,-52.32660930743523,49.539223542429994
Uppsala,UPS,Magnetometers,IMAGE,,,59.9,17.35,,,,,SuperMAG,,,,,95.9,56.34,3.0,SAMNET,INTERMAGNET,,,,,,,,,,,,,,,,,,,N,-52.947460625099794,42.75555344839824
Tartu,TAR,Magnetometers,IMAGE,,,58.26,26.46,,,,,SuperMAG,,,,,102.92,54.33,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-49.40482565653789,47.827867351226175
Barrow,BRW,Magnetometers,GIMA,,,71.32,203.38,,,,,SuperMAG,,,,,-108.87,70.28,3.0,USGS,INTERMAGNET,,,,,,,,,,,,,,,,,,,N,-60.919799953759885,159.38955279291156
Kaktovik,KAV,Magnetometers,GIMA,,,70.14,216.35,,,,,SuperMAG,,,,,-97.33,71.22,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-63.17414517870278,165.8683088534536
Kotzebue,KOT,Magnetometers,GIMA,,,66.88,197.4,,,,,SuperMAG,,,,,-109.17,64.91,2.0,210MM,,,,,,,,,,,,,,,,,,,,N,-56.19636685988685,162.65579748739955
Arctic Village,ARC,Magnetometers,GIMA,,,68.12,214.44,,,,,SuperMAG,,,,,-96.79,68.94,1.0,,,,,,,,,,,,,,,,,,,,,N,-61.32645082079424,168.34719166504092
Inuvik,INK,Magnetometers,GIMA,,,68.41,226.23,,,,,SuperMAG,,,,,-86.48,71.38,3.0,AUTUMN,THEMIS,,,,,,,,,,,,,,,,,,,N,-64.86910123711499,172.51921782235107
Bettles,BET,Magnetometers,GIMA,,,66.9,208.45,,,,,SuperMAG,,,,,-100.64,66.69,1.0,,,,,,,,,,,,,,,,,,,,,N,-58.8663241312039,167.527598625919
Fort Yukon,FYU,Magnetometers,GIMA,,,66.56,214.78,,,,,SuperMAG,,,,,-95.1,67.46,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,-60.322068790479335,170.75923778984878
Eagle,EAG,Magnetometers,GIMA,,,64.78,218.84,,,,,SuperMAG,,,,,-90.1,66.46,1.0,,,,,,,,,,,,,,,,,,,,,N,-60.23742918882689,175.11134096880176
College,CMO,Magnetometers,GIMA,,,64.87,212.14,,,,,SuperMAG,,,,,-96.03,65.29,3.0,USGS,INTERMAGNET,,,,,,,,,,,,,,,,,,,N,-58.33369309598182,171.81423773092058
College Intl Geophys Observatory,CGO,Magnetometers,THEMIS,,,64.87,212.14,,,,,SuperMAG,,,,,-96.03,65.3,2.0,GIMA,,,,,,,,,,,,,,,,,,,,N,-58.33369309598182,171.81423773092058
Gakona,GAK,Magnetometers,GIMA,,,62.39,214.87,,,,,SuperMAG,,,,,-92.01,63.3,2.0,THEMIS,,,,,,,,,,,,,,,,,,,,N,-57.24529776163937,176.2199141994056
Talkeetna,TLK,Magnetometers,GIMA,,,63.3,209.9,,,,,SuperMAG,,,,,-96.85,63.29,1.0,,,,,,,,,,,,,,,,,,,,,N,-56.48540829394225,172.62040728880962
Cape Perry,CPY,Magnetometers,GIMA,,,70.2,235.3,,,,,SuperMAG,,,,,-79.35,74.75,1.0,,,,,,,,,,,,,,,,,,,,,N,-68.57531791119456,171.9905718363203
Poker Flat,PKR,Magnetometers,GIMA,,,65.12,212.57,,,,,SuperMAG,,,,,-95.85,65.62,1.0,,,,,,,,,,,,,,,,,,,,,N,-58.64365266429096,171.6973473320457
Dixon,DIK,Magnetometers,RAPIDMAG,,,73.53,80.7,,,,,SuperMAG,,,,,156.2,68.69,3.0,GIMA,AARI,,,,,,,,,,,,,,,,,,,N,-56.8439547821229,100.03339875740053
Chelyuskin,CCS,Magnetometers,RAPIDMAG,,,77.72,104.28,,,,,SuperMAG,,,,,175.73,72.01,3.0,GIMA,AARI,,,,,,,,,,,,,,,,,,,N,-59.08502203388632,113.56988280249197
Tixie,TIK,Magnetometers,RAPIDMAG,,,71.59,128.92,,,,,SuperMAG,,,,,-162.72,66.05,5.0,GIMA,210MM,AARI,INTERMAGNET,,,,,,,,,,,,,,,,,N,-53.3413347173707,125.82783858824388
Wellen,CWE,Magnetometers,AARI,,,66.17,190.17,,,,,SuperMAG,,,,,-114.01,63.17,1.0,,,,,,,,,,,,,,,,,,,,,N,-54.07487750899575,160.07171380115884
Arkhangelsk,ARK,Magnetometers,AARI,,,64.6,40.5,,,,,SuperMAG,,,,,117.36,60.66,1.0,,,,,,,,,,,,,,,,,,,,,N,-53.77306808846996,66.74864121464017
Addis Ababa,AAE,Magnetometers,INTERMAGNET,,,9.03,38.77,,,,,SuperMAG,,,,,110.54,0.77,3.0,BCMT,MAGDAS,,,,,,,,,,,,,,,,,,,N,,
Alibag,ABG,Magnetometers,GFZ,,,18.62,72.87,,,,,SuperMAG,,,,,145.25,12.05,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-5.03359454028904,73.92392960545294
Martin de Vivias,AMS,Magnetometers,INTERMAGNET,,,-37.8,77.57,,,,,SuperMAG,,,,,138.67,-49.11,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,-37.8,77.57
Apia,API,Magnetometers,INTERMAGNET,,,-13.8,188.22,,,,,SuperMAG,,,,,-97.53,-15.54,1.0,,,,,,,,,,,,,,,,,,,,,S,-13.8,-171.78
Alice Springs,ASP,Magnetometers,INTERMAGNET,,,-23.77,133.88,,,,,SuperMAG,,,,,-152.89,-33.95,2.0,AUS,,,,,,,,,,,,,,,,,,,,S,-23.77,133.88
Beijing Ming Tombs,BMT,Magnetometers,INTERMAGNET,,,40.3,116.2,,,,,SuperMAG,,,,,-171.24,34.7,1.0,,,,,,,,,,,,,,,,,,,,,N,-25.227549470865373,117.96278482866526
Bangui,BNG,Magnetometers,INTERMAGNET,,,4.33,18.57,,,,,SuperMAG,,,,,90.2,-4.7,2.0,BCMT,,,,,,,,,,,,,,,,,,,,N,,
Bay St Louis,BSL,Magnetometers,INTERMAGNET,,,30.35,270.36,,,,,SuperMAG,,,,,-19.55,41.47,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,-51.334759610339006,-99.74871908772232
Canberra,CNB,Magnetometers,INTERMAGNET,,,-34.1,150.7,,,,,SuperMAG,,,,,-131.97,-43.68,1.0,,,,,,,,,,,,,,,,,,,,,S,-35.31,149.36
Canberra,CAN,Magnetometers,210MM,,,-35.31,149.36,,,,,SuperMAG,,,,,-133.21,-45.18,3.0,AUS,MAGDAS,,,,,,,,,,,,,,,,,,,S,-35.31,149.36
Port Alfred,CZT,Magnetometers,INTERMAGNET,,,-46.43,51.87,,,,,SuperMAG,,,,,106.16,-53.05,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,-46.43,51.87
Del Rio,DLR,Magnetometers,INTERMAGNET,,,29.49,259.08,,,,,SuperMAG,,,,,-33.77,39.06,1.0,,,,,,,,,,,,,,,,,,,,,N,-46.34857365292585,-115.13028026727521
Dumont Durville,DRV,Magnetometers,INTERMAGNET,,,-66.67,140.01,,,,,SuperMAG,,,,,-124.41,-80.47,2.0,BCMT,,,,,,,,,,,,,,,,,,,,S,-66.67,140.01
Eyrewell,EYR,Magnetometers,INTERMAGNET,,,-43.4,172.4,,,,,SuperMAG,,,,,-103.64,-50.0,1.0,,,,,,,,,,,,,,,,,,,,,S,-43.4,172.4
Gnangara,GNA,Magnetometers,INTERMAGNET,,,-31.8,116.0,,,,,SuperMAG,,,,,-173.01,-44.14,2.0,AUS,,,,,,,,,,,,,,,,,,,,S,-31.8,116.0
Guam,GUA,Magnetometers,INTERMAGNET,,,13.59,144.87,,,,,SuperMAG,,,,,-144.21,6.2,3.0,USGS,210MM,,,,,,,,,,,,,,,,,,,N,1.8427794982846746,144.46947558219438
Guimar,GUI,Magnetometers,INTERMAGNET,,,28.32,343.57,,,,,SuperMAG,,,,,60.65,14.17,1.0,,,,,,,,,,,,,,,,,,,,,N,-2.3105650015347994,-12.250321996327424
Hartebeesthoek,HBK,Magnetometers,INTERMAGNET,,,-25.88,27.71,,,,,SuperMAG,,,,,95.07,-36.2,1.0,,,,,,,,,,,,,,,,,,,,,S,-25.88,27.71
Hermanus,HER,Magnetometers,INTERMAGNET,,,-34.43,19.23,,,,,SuperMAG,,,,,82.55,-42.07,3.0,EMMA,MAGDAS,,,,,,,,,,,,,,,,,,,S,-34.43,19.23
Hel,HLP,Magnetometers,INTERMAGNET,,,54.61,18.82,,,,,SuperMAG,,,,,95.19,50.79,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-45.61369239424407,36.03972895987314
Honolulu,HON,Magnetometers,INTERMAGNET,,,21.32,202.0,,,,,SuperMAG,,,,,-90.19,21.45,2.0,USGS,,,,,,,,,,,,,,,,,,,,N,-20.146702246336574,-165.84477947635062
Hurbanovo,HRB,Magnetometers,INTERMAGNET,,,47.86,18.19,,,,,SuperMAG,,,,,92.81,43.58,2.0,EMMA,,,,,,,,,,,,,,,,,,,,N,-35.300694647163944,27.21511640895775
Iqaluit,IQA,Magnetometers,CANMOS,,,63.75,291.48,,,,,SuperMAG,,,,,15.0,72.9,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-85.79725838338712,-72.80202045717128
Irkutsk,IRT,Magnetometers,INTERMAGNET,,,52.17,104.45,,,,,SuperMAG,,,,,177.24,47.4,2.0,210MM,,,,,,,,,,,,,,,,,,,,N,-36.39187282903704,108.74872041738045
Kandilli,ISK,Magnetometers,INTERMAGNET,,,41.07,29.06,,,,,SuperMAG,,,,,101.58,35.95,1.0,,,,,,,,,,,,,,,,,,,,,N,-26.54277655245177,32.78782775245579
Kakioka,KAK,Magnetometers,INTERMAGNET,,,36.23,140.18,,,,,SuperMAG,,,,,-148.23,29.38,1.0,,,,,,,,,,,,,,,,,,,,,N,-20.19279646384358,139.36599532060438
Kourou,KOU,Magnetometers,INTERMAGNET,,,5.21,307.27,,,,,SuperMAG,,,,,23.34,9.33,2.0,BCMT,,,,,,,,,,,,,,,,,,,,N,,
Lunping,LNP,Magnetometers,210MM,,,25.0,121.17,,,,,SuperMAG,,,,,-167.06,18.28,2.0,INTERMAGNET,,,,,,,,,,,,,,,,,,,,N,-10.875967088493521,121.9375351452705
Mbour,MBO,Magnetometers,INTERMAGNET,,,14.38,343.03,,,,,SuperMAG,,,,,57.85,0.11,2.0,BCMT,,,,,,,,,,,,,,,,,,,,N,,
Memambetsu,MMB,Magnetometers,INTERMAGNET,,,43.91,144.19,,,,,SuperMAG,,,,,-144.52,37.13,1.0,,,,,,,,,,,,,,,,,,,,,N,-27.53503841130371,141.86184274141874
Nagycenk,NCK,Magnetometers,SEGMA,,,47.63,16.72,,,,,SuperMAG,,,,,91.47,43.33,3.0,INTERMAGNET,EMMA,,,,,,,,,,,,,,,,,,,N,-34.86242469354204,25.54484699948693
