Name,ID,Category,Network,Nation,Institution,GLAT,GLON,Start,End,Notes,Data Link,Source,Instrument id (kinst),Altitude (km),Principal Investigator,PI Email,AACGMLON,AACGMLAT,OPERATOR-NUM,OP2,OP3,Unnamed: 10,Unnamed: 11,Record ID#,Official Name,Operator (additional),Seasonality,Status,Year Established,Antarctic Region,Latitude (DDM),Longitude (DDM),Elevation (meters),Elevation Datum,Peak Population,Power Supply Types,Photo URL,Webcam URL,Date Modified,Hemisphere,PLAT,PLON
Molodezhnaya,,Station,,Russia,,-67.665443,45.842038,,,,,COMNAP,,,,,,,,,,,,72.0,Molodezhnaya,,Seasonal,Open,1963.0,,67° 39.9266' S,45° 50.5223' E,40.0,MSL,15.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r72/e56/v0/Molodezhnaya_AARI-RAE_2014.jpg,,2021-08-31 06:17:00,S,68.27726757213117,-5.177925714078341
Novolazarevskaya,,Station,,Russia,,-70.775796,11.832151,,,,,COMNAP,,,,,,,,,,,,76.0,Novolazarevskaya,,Year-Round,Open,1961.0,,70° 46.5478' S,11° 49.9291' E,102.0,MSL,70.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r76/e56/v0/Novolazarevskaya01.jpg,,2021-08-31 04:48:00,S,62.38750519918276,-31.645221694946414
Progress,,Station,,Russia,,-69.37795,76.388247,,,,,COMNAP,,,,,,,,,,,,77.0,Progress,,Year-Round,Open,1989.0,,69° 22.677' S,76° 23.2948' E,15.0,MSL,50.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r77/e56/v0/Progress.jpg,,2021-08-31 05:17:00,S,76.73172546206061,8.255296417433785
Russkaya,,Station,,Russia,,-74.765726,-136.800072,,,,,COMNAP,,,,,,,,,,,,78.0,Russkaya,,Seasonal,Open,1980.0,,74° 45.9436' S,136° 48.0043' W,126.0,MSL,10.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r78/e56/v0/Russkaya_AARI-RAE_2014.jpg,,2021-08-31 05:51:00,S,58.57462857019633,-93.3083072039151
Soyuz,,Station,,Russia,,-70.576577,68.794937,,,,,COMNAP,,,,,,,,,,,,79.0,Soyuz,,Seasonal,Temporarily Closed,1982.0,East Antarctica,70° 34.5946' S,68° 47.6962' E,336.0,MSL,30.0,Fossil Fuel,,,2018-08-10 01:07:00,S,74.94915746230207,-0.6889894090995382
Vostok,,Station,,Russia,,-78.464182,106.836882,,,,,COMNAP,,,,,,,,,,,,80.0,Vostok,,Year-Round,Open,1957.0,,78° 27.8509' S,106° 50.2129' E,3488.0,MSL,30.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r80/e56/v0/Vostok01.jpg,,2021-08-31 05:56:00,S,79.88851865329102,-53.08689442101253
SANAE IV,,Station,,South Africa,,-71.672873,-2.840324,,,,,COMNAP,,,,,,,,,,,,81.0,SANAE IV,,Year-Round,Open,1962.0,Dronning Maud Land,71° 40.3724' S,2° 50.4194' W,850.0,MSL,80.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r81/e56/v0/SANAE%20BASE.jpg,,2021-03-15 15:43:00,S,59.893452595024606,-40.95596768745941
SANAP Summer Station ,,Station,,South Africa,,-70.6499974,-8.249999,,,,,COMNAP,,,,,,,,,,,,232.0,SANAP Summer Station ,,Seasonal,Open,2010.0,,70° 38.9998' S,8° 14.9999' W,,,20.0,,,,2018-04-25 20:58:00,S,58.3794970275729,-43.13847868105369
Gabriel de Castilla Station,,Station,,Spain,,-62.97719656,-60.67574545,,,,,COMNAP,,,,,,,,,,,,82.0,Gabriel de Castilla Station,,Seasonal,Open,1990.0,Antarctic Peninsula,62° 58.6318' S,60° 40.5447' W,15.0,MSL,36.0,Fossil Fuel;Renewable,https://comnap.quickbase.com/up/bibrbwkpg/a/r82/e56/v0/Gabriel%20de%20Castilla_station_aerial_view_2_Gabriel%20Gollanes_15_12_22.jpg,,2022-11-08 05:10:00,S,42.282884776360845,-69.67073282335522
International Field Camp Peninsula Byers,,Camp,,Spain,,-62.663772,-61.099436,,,,,COMNAP,,,,,,,,,,,,110.0,International Field Camp Peninsula Byers,,Seasonal,Open,2001.0,Antarctic Peninsula,62° 39.8263' S,61° 5.9662' W,10.0,MSL,12.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r110/e56/v0/Byers_camp_overview_UTM.JPG,,2020-07-30 18:25:00,S,41.92600785811329,-69.89706057685629
Juan Carlos I,,Station,,Spain,,-62.66340863,-60.38814603,,,,,COMNAP,,,,,,,,,,,,83.0,Juan Carlos I Station ,,Seasonal,Open,1988.0,Antarctic Peninsula,62° 39.8045' S,60° 23.2888' W,12.0,MSL,50.0,Fossil Fuel;Renewable,https://comnap.quickbase.com/up/bibrbwkpg/a/r83/e56/v0/JuanCarlosI_station_Felipe_14_11_30.JPG,,2021-10-14 05:36:00,S,42.04420256941447,-69.57722198299858
Svea,,Refuge,,Sweden,,-74.576061,-11.224872,,,,,COMNAP,,,,,,,,,,,,84.0,Svea,,Seasonal,Temporarily Closed,,,74° 34.5637' S,11° 13.4923' W,,,,,,,2021-02-04 22:14:00,S,59.72174411254871,-47.650652556416595
Wasa,,Station,,Sweden,,-73.042799,-13.41291,,,,,COMNAP,,,,,,,,,,,,85.0,Wasa,,Seasonal,Temporarily Closed,1989.0,,73° 2.5679' S,13° 24.7746' W,440.0,WGS84,10.0,Fossil Fuel;Renewable,https://comnap.quickbase.com/up/bibrbwkpg/a/r85/e56/v0/Wasa%20station%20Sweden.jpg,,2022-08-24 22:33:00,S,58.55435435441136,-47.58343901469657
Turkish Scientific Research Camp,,Camp,,Türkiye,,-67.82965,-67.237747,,,,,COMNAP,,,,,,,,,,,,237.0, Turkish Scientific Research Camp,,Seasonal,Open,2019.0,Antarctic Peninsula,67° 49.779' S,67° 14.2648' W,4.0,MSL,8.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r237/e56/v0/Turkish_Sci_Res_Camp_2020.jpeg,,2023-03-26 15:58:00,S,46.04591371798251,-71.77939997009837
Vernadsky,,Station,,Ukraine,,-65.24574295,-64.25748123,,,,,COMNAP,,,,,,,,,,,,86.0,Vernadsky,,Year-Round,Open,1996.0,Antarctic Peninsula,65° 14.7446' S,64° 15.4489' W,7.0,MSL,24.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r86/e56/v0/Vernadsky_general_view_Pishniak_2012.JPG,,2021-03-14 21:21:00,S,43.88260256692575,-70.94593279825651
Fossil Bluff,,Depot,,United Kingdom,,-71.323412,-68.289064,,,,,COMNAP,,,,,,,,,,,,87.0,Fossil Bluff,,Seasonal,Open,1961.0,Antarctic Peninsula,71° 19.4047' S,68° 17.3438' W,92.0,WGS84,6.0,Fossil Fuel,,,2022-07-28 12:23:00,S,49.37037559315986,-71.53224176710022
Halley VI,,Station,,United Kingdom,,-75.571111,-25.473889,,,,,COMNAP,,,,,,,,,,,,90.0,Halley VI,,Seasonal,Open,1956.0,,75° 34.2667' S,25° 28.4333' W,37.0,WGS84,,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r90/e56/v0/BAS-10011257.jpg,https://www.bas.ac.uk/polar-operations/sites-and-facilities/facility/halley/,2022-07-28 12:30:00,S,58.00205732312566,-54.51468863042639
Rothera,,Station,,United Kingdom,,-67.569529,-68.124888,,,,,COMNAP,,,,,,,,,,,,91.0,Rothera Research Station,,Year-Round,Open,1975.0,Antarctic Peninsula,67° 34.1717' S,68° 7.4933' W,16.0,WGS84,136.0,Fossil Fuel;Renewable,https://comnap.quickbase.com/up/bibrbwkpg/a/r91/e56/v0/Rothera%20Station_BAS.jpg,https://www.bas.ac.uk/polar-operations/sites-and-facilities/facility/rothera/,2022-07-28 12:41:00,S,45.71614398421194,-72.18551929321148
Signy,,Station,,United Kingdom,,-60.70828739,-45.59538916,,,,,COMNAP,,,,,,,,,,,,92.0,Signy Station ,,Seasonal,Open,1947.0,,60° 42.4972' S,45° 35.7233' W,5.0,WGS84,8.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r92/e56/v0/Signy_HRES.jpg,,2022-07-28 12:44:00,S,43.70253687267468,-62.44571107308563
Sky Blu,,Depot,,United Kingdom,,-74.856351,-71.5852,,,,,COMNAP,,,,,,,,,,,,89.0,Sky Blu,,Seasonal,Open,,Antarctic Peninsula,74° 51.3811' S,71° 35.112' W,1400.0,WGS84,6.0,Fossil Fuel;Renewable,,,2022-07-28 12:23:00,S,52.703874560952826,-71.89954751459821
Amundsen-Scott South Pole,,Station,,United States,,-89.9975,139.2728,,,,,COMNAP,,,,,,,,,,,,2.0,Amundsen-Scott South Pole Station,,Year-Round,Open,1957.0,,89° 59.85' S,139° 16.368' E,2830.0,WGS84,153.0,Fossil Fuel;Renewable,https://comnap.quickbase.com/up/bibrbwkpg/a/r2/e56/v0/south-pole-station.jpg,https://www.usap.gov/videoClipsAndMaps/spwebcam.cfm,2022-02-16 11:11:00,S,67.96937546762271,-66.30255932418117
Byrd Surface,,Camp,,United States,,-80.013894,-119.561353,,,,,COMNAP,,,,,,,,,,,,99.0,Byrd Surface Camp,,Seasonal,Open,,,80° 0.8336' S,119° 33.6812' W,,,0.0,,,,2021-02-08 13:13:00,S,60.12914750325382,-82.37643390096848
Marble Point Refueling Facility,,Depot,,United States,,-77.413666,163.679166,,,,,COMNAP,,,,,,,,,,,,95.0,Marble Point Refueling Facility,,Seasonal,Open,,,77° 24.82' S,163° 40.75' E,,,,,,,2021-02-08 13:36:00,S,73.60750488473974,-98.29029585296242
McMurdo,,Station,,United States,,-77.848209,166.668422,,,,,COMNAP,,,,,,,,,,,,1.0,McMurdo Station,,Year-Round,Open,1956.0,Transantarctic Mountains,77° 50.8925' S,166° 40.1053' E,10.0,MSL,1200.0,Fossil Fuel;Renewable,https://comnap.quickbase.com/up/bibrbwkpg/a/r1/e56/v0/MCMURDO8.JPG,https://www.usap.gov/videoclipsandmaps/mcmwebcam.cfm,2021-03-29 16:08:00,S,72.82413114618046,-97.10216079733223
Palmer,,Station,,United States,,-64.774261,-64.053334,,,,,COMNAP,,,,,,,,,,,,3.0,Palmer Station,,Year-Round,Open,1965.0,Antarctic Peninsula,64° 46.4557' S,64° 3.2' W,10.0,MSL,46.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r3/e56/v0/Palmer_Station_Hood_14-10-09.jpg,https://www.usap.gov/videoClipsAndMaps/palwebcam.cfm,2021-03-29 16:08:00,S,43.46217723348958,-70.92505332350262
Shackleton Glacier Camp,,Camp,,United States,,-85.086232,-175.289469,,,,,COMNAP,,,,,,,,,,,,113.0,Shackleton Glacier Camp,,Seasonal,Open,2015.0,Transantarctic Mountains,85° 5.1739' S,175° 17.3681' W,,,20.0,,https://comnap.quickbase.com/up/bibrbwkpg/a/r113/e56/v0/Shackleton.jpg,,2017-08-04 07:25:00,S,68.85847276002966,-77.95345554445339
Siple Dome,,Camp,,United States,,-81.653771,-149.001846,,,,,COMNAP,,,,,,,,,,,,111.0,Siple Dome,,Seasonal,Open,1973.0,West Antarctica,81° 39.2263' S,149° 0.1108' W,,,10.0,,,,2020-08-28 13:20:00,S,65.01782306580039,-85.05716581373876
WAIS Divide,,Camp,,United States,,-79.471286,-112.072154,,,,,COMNAP,,,,,,,,,,,,114.0,WAIS Divide Camp,,Seasonal,Open,2005.0,West Antarctica,79° 28.2772' S,112° 4.3292' W,,,40.0,,https://comnap.quickbase.com/up/bibrbwkpg/a/r114/e56/v0/WSD%20aerial%20camp%20labeled%2015-16.jpg,,2020-08-28 13:12:00,S,58.886648862122684,-81.2027667418363
Artigas,,Station,,Uruguay,,-62.184551,-58.902442,,,,,COMNAP,,,,,,,,,,,,93.0,Artigas Station,,Year-Round,Open,1984.0,,62° 11.0731' S,58° 54.1465' W,17.0,MSL,50.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r93/e56/v0/BCAA%20PICTURE%201.jpg,,2022-04-22 07:56:00,S,41.87258376696794,-68.95352202068817
Ruperto Elichiribehety,,Station,,Uruguay,,-63.402372,-56.990907,,,,,COMNAP,,,,,,,,,,,,94.0,Ruperto Elichiribehety Station,,Seasonal,Open,1997.0,,63° 24.1423' S,56° 59.4544' W,28.0,MSL,8.0,Fossil Fuel,https://comnap.quickbase.com/up/bibrbwkpg/a/r94/e56/v0/Ruperto%20Station%2C%20IAU.JPG,,2022-03-23 10:28:00,S,43.306202572809745,-67.94940532039426
